0.05,142.52,3.29,1,0.0,169.17
0.08,142.51,3.29,1,0.0,165.17
0.1,144.6,3.29,1,0.0,162.09
0.12,144.6,3.29,1,0.0,159.46
0.14,143.13,3.29,1,0.0,157.01
0.16,143.34,3.29,1,0.0,154.96
0.18,142.89,3.29,1,0.0,153.15
0.2,141.67,3.29,1,0.0,151.43
0.22,142.88,3.29,1,0.0,150.15
0.24,141.6,3.29,1,0.0,148.87
0.26,143.74,3.29,1,0.0,148.1
0.28,141.62,3.29,1,0.0,147.13
0.3,141.63,3.29,1,0.0,146.3
0.32,142.04,3.29,1,0.0,145.66
0.34,142.01,3.29,1,0.0,145.11
0.36,142.88,3.29,1,0.0,144.78
0.38,141.23,3.29,1,0.0,144.25
0.4,143.76,3.29,1,0.0,144.17
0.42,144.16,3.29,1,0.0,144.17
0.44,141.64,3.29,1,0.0,143.79
0.46,145.01,3.29,1,0.0,143.97
0.48,142.05,3.29,1,0.0,143.69
0.5,143.3,3.29,1,0.0,143.63
0.52,141.18,3.29,1,0.0,143.26
0.54,141.24,3.29,1,0.0,142.96
0.56,174.36,3.29,1,0.0,147.67
0.58,142.05,3.29,1,0.0,146.82
0.6,142.03,3.29,1,0.0,146.11
0.62,143.31,3.29,1,0.0,145.69
0.64,142.9,3.29,1,0.0,145.27
0.66,142.09,3.29,1,0.0,144.79
0.68,141.62,3.29,1,0.0,144.32
0.7,143.32,3.29,1,0.0,144.17
0.72,143.35,3.29,1,0.0,144.04
0.74,142.48,3.29,1,0.0,143.81
0.76,143.33,3.29,1,0.0,143.74
0.78,142.08,3.29,1,0.0,143.49
0.8,144.19,3.29,1,0.0,143.59
0.82,142.9,3.29,1,0.0,143.49
0.84,142.09,3.29,1,0.0,143.28
0.86,144.58,3.29,1,0.0,143.48
0.88,142.88,3.29,1,0.0,143.39
0.9,143.29,3.29,1,0.0,143.37
0.92,142.86,3.29,1,0.0,143.3
0.94,141.17,3.29,1,0.0,142.98
0.96,173.91,3.29,1,0.0,147.62
0.98,143.33,3.29,1,0.0,146.97
1.0,142.05,3.29,1,0.0,146.24
1.02,142.87,3.29,1,0.0,145.73
1.04,145.42,3.29,1,0.0,145.68
1.06,141.63,3.29,1,0.0,145.08
1.08,142.47,3.29,1,0.0,144.69
1.1,143.74,3.29,1,0.0,144.54
1.12,144.13,3.29,1,0.0,144.48
1.14,142.88,3.29,1,0.0,144.24
1.16,146.69,3.29,1,0.0,144.61
1.18,142.08,3.29,1,0.0,144.23
1.2,143.3,3.29,1,0.0,144.09
1.22,142.44,3.29,1,0.0,143.84
1.25,173.93,3.29,1,0.0,148.36
1.27,142.95,3.29,1,0.0,147.55
1.29,144.17,3.29,1,0.0,147.04
1.31,173.94,3.29,1,0.0,151.07
1.33,142.9,3.29,1,0.0,149.85
1.35,142.89,3.29,1,0.0,148.8
1.37,145.03,3.29,1,0.0,148.24
1.39,141.6,3.29,1,0.0,147.24
1.41,146.7,3.29,1,0.0,147.16
1.43,143.78,3.29,1,0.0,146.65
1.45,145.0,3.29,1,0.0,146.41
1.47,142.06,3.29,1,0.0,145.75
1.49,144.61,3.29,1,0.0,145.58
1.51,142.47,3.29,1,0.0,145.12
1.53,141.66,3.29,1,0.0,144.6
1.55,142.08,3.29,1,0.0,144.22
1.57,141.21,3.29,1,0.0,143.77
1.59,143.32,3.29,1,0.0,143.7
1.61,173.93,3.29,1,0.0,148.23
1.63,142.5,3.29,1,0.0,147.37
1.65,144.17,3.29,1,0.0,146.89
1.67,142.05,3.29,1,0.0,146.17
1.69,145.43,3.29,1,0.0,146.06
1.71,142.03,3.29,1,0.0,145.45
1.73,142.07,3.29,1,0.0,144.95
1.75,143.74,3.29,1,0.0,144.76
1.77,142.06,3.29,1,0.0,144.36
1.79,141.19,3.29,1,0.0,143.88
1.81,142.91,3.29,1,0.0,143.74
1.83,142.95,3.29,1,0.0,143.62
1.85,143.18,3.29,1,0.0,143.55
1.87,141.66,3.29,1,0.0,143.27
1.89,141.66,3.29,1,0.0,143.03
1.91,142.44,3.29,1,0.0,142.94
1.93,142.04,3.29,1,0.0,142.81
1.95,145.88,3.29,1,0.0,143.27
1.97,142.45,3.29,1,0.0,143.15
1.99,142.9,3.29,1,0.0,143.11
2.01,143.79,3.29,1,0.0,143.21
2.03,142.06,3.29,1,0.0,143.04
2.05,143.78,3.29,1,0.0,143.15
2.07,141.64,3.29,1,0.0,142.92
2.09,142.91,3.29,1,0.0,142.92
2.11,142.95,3.29,1,0.0,142.93
2.13,142.53,3.29,1,0.0,142.87
2.15,142.46,3.29,1,0.0,142.8
2.17,142.5,3.29,1,0.0,142.76
2.19,141.65,3.29,1,0.0,142.59
2.21,141.66,3.29,1,0.0,142.45
2.23,142.5,3.29,1,0.0,142.46
2.25,143.34,3.29,1,0.0,142.59
2.27,142.49,3.29,1,0.0,142.58
2.29,141.64,3.29,1,0.0,142.43
2.31,142.49,3.29,1,0.0,142.44
2.33,142.5,3.29,1,0.0,142.45
2.35,142.08,3.29,1,0.0,142.4
2.37,142.1,3.29,1,0.0,142.35
2.4,143.35,3.29,1,0.0,142.5
2.42,142.5,3.29,1,0.0,142.5
2.44,142.92,3.29,1,0.0,142.56
2.46,142.07,3.29,1,0.0,142.49
2.48,141.65,3.29,1,0.0,142.36
2.5,142.06,3.29,1,0.0,142.32
2.52,141.66,3.29,1,0.0,142.22
2.54,143.4,3.29,1,0.0,142.4
2.56,142.09,3.29,1,0.0,142.35
2.58,142.05,3.29,1,0.0,142.31
2.6,142.5,3.29,1,0.0,142.33
2.62,144.2,3.29,1,0.0,142.61
2.64,142.88,3.29,1,0.0,142.65
2.66,142.48,3.29,1,0.0,142.63
2.68,142.51,3.29,1,0.0,142.61
2.7,143.34,3.29,1,0.0,142.72
2.72,143.37,3.29,1,0.0,142.82
2.74,139.61,3.29,1,0.0,142.34
2.76,143.34,3.29,1,0.0,142.49
2.78,143.31,3.29,1,0.0,142.61
2.8,141.6,3.29,1,0.0,142.46
2.82,141.66,3.29,1,0.0,142.34
2.84,144.21,3.29,1,0.0,142.62
2.86,142.91,3.29,1,0.0,142.66
2.88,142.9,3.29,1,0.0,142.7
2.9,141.21,3.29,1,0.0,142.48
2.92,142.93,3.29,1,0.0,142.54
2.94,142.08,3.29,1,0.0,142.47
2.96,142.87,3.29,1,0.0,142.53
2.98,142.51,3.29,1,0.0,142.53
3.0,142.04,3.29,1,0.0,142.46
3.02,142.52,3.29,1,0.0,142.47
3.04,142.12,3.29,1,0.0,142.41
3.06,141.21,3.29,1,0.0,142.23
3.08,142.93,3.29,1,0.0,142.34
3.1,143.78,3.29,1,0.0,142.55
3.12,141.22,3.29,1,0.0,142.35
3.14,142.48,3.29,1,0.0,142.37
3.16,142.09,3.29,1,0.0,142.33
3.18,144.21,3.29,1,0.0,142.61
3.2,144.8,3.29,1,0.0,142.94
3.22,142.11,3.29,1,0.0,142.82
3.24,143.78,3.29,1,0.0,142.96
3.26,142.94,3.29,1,0.0,142.96
3.28,142.91,3.29,1,0.0,142.95
3.3,143.34,3.29,1,0.0,143.01
3.32,142.54,3.29,1,0.0,142.94
3.34,143.34,3.29,1,0.0,143.0
3.36,142.08,3.29,1,0.0,142.86
3.38,142.5,3.29,1,0.0,142.81
3.4,141.6,3.29,1,0.0,142.63
3.42,144.16,3.29,1,0.0,142.86
3.44,144.19,3.29,1,0.0,143.06
3.46,142.49,3.29,1,0.0,142.97
3.48,141.67,3.29,1,0.0,142.78
3.5,143.78,3.29,1,0.0,142.93
3.52,142.53,3.29,1,0.0,142.87
3.54,141.23,3.29,1,0.0,142.62
3.56,143.77,3.29,1,0.0,142.79
3.58,142.31,3.29,1,0.0,142.72
3.6,142.92,3.29,1,0.0,142.75
3.62,143.34,3.29,1,0.0,142.84
3.64,142.5,3.29,1,0.0,142.79
3.66,142.96,3.29,1,0.0,142.81
3.68,142.54,3.29,1,0.0,142.77
3.7,173.92,3.29,1,0.0,147.44
3.72,142.09,3.29,1,0.0,146.64
3.74,142.09,3.29,1,0.0,145.96
3.76,141.66,3.29,1,0.0,145.31
3.78,141.2,3.29,1,0.0,144.7
3.8,141.69,3.29,1,0.0,144.25
3.82,141.63,3.29,1,0.0,143.85
3.84,141.25,3.29,1,0.0,143.46
3.86,141.22,3.29,1,0.0,143.13
3.88,141.65,3.29,1,0.0,142.9
3.9,141.62,3.29,1,0.0,142.71
3.92,142.09,3.29,1,0.0,142.62
3.94,142.07,3.29,1,0.0,142.54
3.96,142.94,3.29,1,0.0,142.6
3.98,142.91,3.29,1,0.0,142.64
4.0,142.82,3.29,1,0.0,142.67
4.02,142.09,3.29,1,0.0,142.58
4.04,142.49,3.29,1,0.0,142.57
4.06,142.07,3.29,1,0.0,142.49
4.08,142.05,3.29,1,0.0,142.43
4.1,142.92,3.29,1,0.0,142.5
4.12,142.5,3.29,1,0.0,142.5
4.15,142.5,3.29,1,0.0,142.5
4.17,142.9,3.29,1,0.0,142.56
4.19,142.94,3.29,1,0.0,142.62
4.21,142.11,3.29,1,0.0,142.54
4.23,142.91,3.29,1,0.0,142.6
4.25,142.48,3.29,1,0.0,142.58
4.27,142.93,3.29,1,0.0,142.63
4.29,142.92,3.29,1,0.0,142.67
4.31,142.45,3.29,1,0.0,142.64
4.33,142.93,3.29,1,0.0,142.68
4.35,142.91,3.29,1,0.0,142.72
4.37,142.5,3.29,1,0.0,142.68
4.39,142.5,3.29,1,0.0,142.66
4.41,142.48,3.29,1,0.0,142.63
4.43,142.09,3.29,1,0.0,142.55
4.45,142.91,3.29,1,0.0,142.6
4.47,142.9,3.29,1,0.0,142.65
4.49,142.1,3.29,1,0.0,142.57
4.51,142.9,3.29,1,0.0,142.62
4.53,142.07,3.29,1,0.0,142.54
4.55,142.5,3.29,1,0.0,142.53
4.58,142.5,3.29,1,0.0,142.53
4.6,143.33,3.29,1,0.0,142.65
4.62,142.06,3.29,1,0.0,142.56
4.64,142.49,3.29,1,0.0,142.55
4.66,142.45,3.29,1,0.0,142.53
4.68,140.56,3.29,1,0.0,142.24
4.7,142.5,3.29,1,0.0,142.28
4.72,142.07,3.29,1,0.0,142.25
4.74,143.51,3.29,1,0.0,142.44
4.76,137.99,3.29,1,0.0,141.77
4.78,142.93,3.29,1,0.0,141.94
4.8,142.88,3.29,1,0.0,142.08
4.82,142.09,3.29,1,0.0,142.08
4.84,144.17,3.29,1,0.0,142.4
4.86,142.91,3.29,1,0.0,142.47
4.88,142.48,3.29,1,0.0,142.48
4.9,140.79,3.29,1,0.0,142.22
4.92,141.23,3.29,1,0.0,142.07
4.94,142.89,3.29,1,0.0,142.2
4.96,143.32,3.29,1,0.0,142.36
4.98,144.17,3.29,1,0.0,142.63
5.0,142.9,3.29,1,0.0,142.67
5.02,143.31,3.29,1,0.0,142.77
5.05,142.03,3.29,1,0.0,142.66
5.07,142.89,3.29,1,0.0,142.69
5.09,142.91,3.29,1,0.0,142.73
5.11,145.84,3.29,1,0.0,143.19
5.13,143.31,3.29,1,0.0,143.21
5.15,143.35,3.29,1,0.0,143.23
5.17,142.45,3.29,1,0.0,143.11
5.19,142.92,3.29,1,0.0,143.08
5.21,142.42,3.29,1,0.0,142.98
5.23,145.87,3.29,1,0.0,143.42
5.25,143.74,3.29,1,0.0,143.47
5.27,142.03,3.29,1,0.0,143.25
5.29,142.03,3.29,1,0.0,143.07
5.31,142.91,3.29,1,0.0,143.05
5.33,142.9,3.29,1,0.0,143.02
5.35,143.33,3.29,1,0.0,143.07
5.37,143.76,3.29,1,0.0,143.17
5.39,143.75,3.29,1,0.0,143.26
5.41,142.94,3.29,1,0.0,143.21
5.43,143.75,3.29,1,0.0,143.29
5.45,143.73,3.29,1,0.0,143.36
5.47,142.49,3.29,1,0.0,143.23
5.49,144.79,3.29,1,0.0,143.46
5.51,142.03,3.29,1,0.0,143.25
5.53,142.5,3.29,1,0.0,143.14
5.56,173.92,3.29,1,0.0,147.75
5.58,143.33,3.29,1,0.0,147.09
5.6,142.45,3.29,1,0.0,146.39
5.62,142.88,3.29,1,0.0,145.87
5.64,144.15,3.29,1,0.0,145.61
5.65,140.75,3.29,1,0.0,144.88
5.68,173.91,3.29,1,0.0,149.23
5.7,144.14,3.29,1,0.0,148.47
5.72,144.62,3.29,1,0.0,147.89
5.74,142.5,3.29,1,0.0,147.08
5.76,142.52,3.29,1,0.0,146.4
5.78,144.16,3.29,1,0.0,146.06
5.8,145.84,3.29,1,0.0,146.03
5.82,146.66,3.29,1,0.0,146.12
5.84,142.9,3.29,1,0.0,145.64
5.86,142.06,3.29,1,0.0,145.1
5.88,141.58,3.29,1,0.0,144.57
5.9,142.89,3.29,1,0.0,144.32
5.92,141.64,3.29,1,0.0,143.92
5.94,143.72,3.29,1,0.0,143.89
5.96,173.97,3.29,1,0.0,148.4
5.98,143.32,3.29,1,0.0,147.64
6.0,142.08,3.29,1,0.0,146.81
6.02,141.51,3.29,1,0.0,146.01
6.04,142.07,3.29,1,0.0,145.42
6.06,142.9,3.29,1,0.0,145.04
6.08,144.62,3.29,1,0.0,144.98
6.1,143.75,3.29,1,0.0,144.79
6.12,142.07,3.29,1,0.0,144.39
6.14,141.23,3.29,1,0.0,143.91
6.16,144.57,3.29,1,0.0,144.01
6.18,143.37,3.29,1,0.0,143.92
6.2,142.89,3.29,1,0.0,143.76
6.22,142.06,3.29,1,0.0,143.51
6.24,142.06,3.29,1,0.0,143.29
6.26,143.99,3.29,1,0.0,143.39
6.28,142.46,3.29,1,0.0,143.26
6.3,143.36,3.29,1,0.0,143.27
6.32,143.75,3.29,1,0.0,143.34
6.34,143.8,3.29,1,0.0,143.41
6.36,142.91,3.29,1,0.0,143.34
6.38,141.65,3.29,1,0.0,143.08
6.4,141.62,3.29,1,0.0,142.86
6.42,144.16,3.29,1,0.0,143.06
6.44,143.31,3.29,1,0.0,143.1
6.46,142.88,3.29,1,0.0,143.06
6.48,143.76,3.29,1,0.0,143.17
6.5,142.48,3.29,1,0.0,143.06
6.52,141.21,3.29,1,0.0,142.79
6.54,141.22,3.29,1,0.0,142.55
6.56,142.89,3.29,1,0.0,142.6
6.58,144.19,3.29,1,0.0,142.84
6.6,142.99,3.29,1,0.0,142.86
6.62,142.51,3.29,1,0.0,142.81
6.64,142.93,3.29,1,0.0,142.83
6.66,142.05,3.29,1,0.0,142.71
6.68,143.75,3.29,1,0.0,142.87
6.7,142.05,3.29,1,0.0,142.74
6.73,173.94,3.29,1,0.0,147.42
6.75,142.87,3.29,1,0.0,146.74
6.77,143.17,3.29,1,0.0,146.2
6.79,173.97,3.29,1,0.0,150.37
6.81,143.29,3.29,1,0.0,149.31
6.83,142.93,3.29,1,0.0,148.35
6.85,143.77,3.29,1,0.0,147.67
6.87,144.19,3.29,1,0.0,147.14
6.89,144.59,3.29,1,0.0,146.76
6.91,141.64,3.29,1,0.0,145.99
6.93,143.77,3.29,1,0.0,145.66
6.95,143.34,3.29,1,0.0,145.31
6.97,142.54,3.29,1,0.0,144.89
6.99,142.47,3.29,1,0.0,144.53
7.01,144.58,3.29,1,0.0,144.54
7.03,144.2,3.29,1,0.0,144.49
7.05,142.92,3.29,1,0.0,144.25
7.07,142.04,3.29,1,0.0,143.92
7.09,144.57,3.29,1,0.0,144.02
7.11,142.9,3.29,1,0.0,143.85
7.13,142.02,3.29,1,0.0,143.58
7.15,142.06,3.29,1,0.0,143.35
7.17,144.22,3.29,1,0.0,143.48
7.19,142.04,3.29,1,0.0,143.26
7.21,142.91,3.29,1,0.0,143.21
7.23,142.47,3.29,1,0.0,143.1
7.25,173.96,3.29,1,0.0,147.73
7.27,142.06,3.29,1,0.0,146.88
7.29,144.59,3.29,1,0.0,146.53
7.32,143.39,3.29,1,0.0,146.06
7.34,142.04,3.29,1,0.0,145.46
7.36,142.89,3.29,1,0.0,145.07
7.38,142.9,3.29,1,0.0,144.75
7.4,142.94,3.29,1,0.0,144.48
7.42,143.33,3.29,1,0.0,144.31
7.44,141.62,3.29,1,0.0,143.9
7.46,142.05,3.29,1,0.0,143.63
7.48,142.95,3.29,1,0.0,143.52
7.5,144.23,3.29,1,0.0,143.63
7.52,141.62,3.29,1,0.0,143.33
7.54,147.2,3.29,1,0.0,143.91
7.56,142.04,3.29,1,0.0,143.63
7.58,142.91,3.29,1,0.0,143.52
7.6,141.61,3.29,1,0.0,143.23
7.62,142.49,3.29,1,0.0,143.12
7.64,142.49,3.29,1,0.0,143.03
7.66,141.65,3.29,1,0.0,142.82
7.68,142.92,3.29,1,0.0,142.84
7.7,142.9,3.29,1,0.0,142.85
7.72,142.46,3.29,1,0.0,142.79
7.74,143.33,3.29,1,0.0,142.87
7.76,142.92,3.29,1,0.0,142.88
7.78,141.67,3.29,1,0.0,142.7
7.8,144.6,3.29,1,0.0,142.98
7.82,142.07,3.29,1,0.0,142.84
7.84,142.89,3.29,1,0.0,142.85
7.86,144.19,3.29,1,0.0,143.05
7.88,173.93,3.29,1,0.0,147.68
7.9,142.48,3.29,1,0.0,146.9
7.92,141.62,3.29,1,0.0,146.11
7.94,142.46,3.29,1,0.0,145.56
7.97,173.91,3.29,1,0.0,149.81
7.99,142.67,3.29,1,0.0,148.74
8.01,142.41,3.29,1,0.0,147.79
8.03,142.47,3.29,1,0.0,146.99
8.05,143.33,3.29,1,0.0,146.45
8.07,144.6,3.29,1,0.0,146.17
8.09,141.61,3.29,1,0.0,145.49
8.11,173.93,3.29,1,0.0,149.75
8.13,142.93,3.29,1,0.0,148.73
8.15,143.3,3.29,1,0.0,147.91
8.17,141.73,3.29,1,0.0,146.99
8.19,142.5,3.29,1,0.0,146.31
8.21,142.47,3.29,1,0.0,145.74
8.23,142.47,3.29,1,0.0,145.25
8.25,145.45,3.29,1,0.0,145.28
8.27,143.8,3.29,1,0.0,145.06
8.29,143.76,3.29,1,0.0,144.86
8.31,141.2,3.29,1,0.0,144.31
8.33,142.9,3.29,1,0.0,144.1
8.35,143.76,3.29,1,0.0,144.05
8.37,143.78,3.29,1,0.0,144.01
8.39,145.01,3.29,1,0.0,144.16
8.41,145.46,3.29,1,0.0,144.35
8.43,142.48,3.29,1,0.0,144.07
8.45,142.5,3.29,1,0.0,143.84
8.47,142.49,3.29,1,0.0,143.63
8.5,142.89,3.29,1,0.0,143.52
8.52,142.91,3.29,1,0.0,143.43
8.54,141.66,3.29,1,0.0,143.16
8.56,142.92,3.29,1,0.0,143.13
8.58,142.87,3.29,1,0.0,143.09
8.6,141.61,3.29,1,0.0,142.87
8.62,143.32,3.29,1,0.0,142.93
8.64,144.18,3.29,1,0.0,143.12
8.66,141.56,3.29,1,0.0,142.89
8.68,143.74,3.29,1,0.0,143.02
8.7,143.75,3.29,1,0.0,143.13
8.72,143.77,3.29,1,0.0,143.22
8.74,142.88,3.29,1,0.0,143.17
8.76,143.8,3.29,1,0.0,143.27
8.78,142.54,3.29,1,0.0,143.16
8.8,143.31,3.29,1,0.0,143.18
8.82,143.35,3.29,1,0.0,143.2
8.84,144.2,3.29,1,0.0,143.35
8.86,142.92,3.29,1,0.0,143.29
8.88,144.06,3.29,1,0.0,143.41
8.9,142.92,3.29,1,0.0,143.33
8.92,143.66,3.29,1,0.0,143.38
8.94,142.07,3.29,1,0.0,143.18
8.96,141.65,3.29,1,0.0,142.95
8.98,141.21,3.29,1,0.0,142.69
9.0,142.09,3.29,1,0.0,142.6
9.02,143.82,3.29,1,0.0,142.78
9.04,143.26,3.29,1,0.0,142.86
9.06,143.79,3.29,1,0.0,143.0
9.08,142.54,3.29,1,0.0,142.93
9.1,143.33,3.29,1,0.0,142.99
9.12,141.22,3.29,1,0.0,142.72
9.14,143.36,3.29,1,0.0,142.82
9.16,142.95,3.29,1,0.0,142.84
9.18,143.4,3.29,1,0.0,142.92
9.2,141.66,3.29,1,0.0,142.73
9.23,143.36,3.29,1,0.0,142.83
9.25,142.5,3.29,1,0.0,142.78
9.27,142.06,3.29,1,0.0,142.67
9.29,57.97,3.29,1,0.0,129.97
9.31,0.0,3.29,1,0.0,110.47
9.34,153.39,3.29,1,0.0,116.91
9.37,142.49,3.29,1,0.0,120.75
9.39,143.35,3.29,1,0.0,124.14
9.42,143.36,3.29,1,0.0,127.02
9.44,141.65,3.29,1,0.0,129.22
9.46,142.9,3.29,1,0.0,131.27
9.48,173.94,3.29,1,0.0,137.67
9.5,143.38,3.29,1,0.0,138.53
9.52,142.07,3.29,1,0.0,139.06
9.55,143.36,3.29,1,0.0,139.7
9.57,142.48,3.29,1,0.0,140.12
9.59,142.48,3.29,1,0.0,140.47
9.61,142.46,3.29,1,0.0,140.77
9.63,143.35,3.29,1,0.0,141.16
9.65,142.97,3.29,1,0.0,141.43
9.67,143.39,3.29,1,0.0,141.72
9.69,142.48,3.29,1,1.0,141.84
9.72,142.5,3.29,1,1.0,141.94
9.74,142.99,3.29,1,1.0,142.09
9.76,142.8,3.29,1,1.0,142.2
9.78,173.96,3.29,1,1.0,146.96
9.8,142.51,3.29,1,1.0,146.3
9.82,142.93,3.29,1,1.0,145.79
9.84,142.99,3.29,1,1.0,145.37
9.86,142.06,3.29,1,1.0,144.87
9.88,142.97,3.29,1,1.0,144.59
9.9,143.8,3.29,1,1.0,144.47
9.92,142.92,3.29,1,1.0,144.24
9.94,141.68,3.29,1,1.0,143.85
9.98,235.45,3.29,1,1.0,157.59
10.0,142.48,3.29,1,1.0,155.32
10.02,143.48,3.29,1,1.0,153.55
10.05,142.93,3.29,1,1.0,151.96
10.07,144.2,3.29,1,1.0,150.79
10.1,144.2,3.29,1,1.0,149.8
10.12,143.33,3.29,1,1.0,148.83
10.15,281.21,3.29,1,1.0,168.69
10.17,145.04,3.29,1,1.0,165.14
10.2,142.74,3.29,1,1.0,161.78
10.22,142.08,3.29,1,1.0,158.83
10.24,142.13,3.29,1,1.0,156.32
10.26,142.97,3.29,1,1.0,154.32
10.28,143.32,3.29,1,1.0,152.67
10.3,154.28,3.29,1,1.0,152.91
10.33,142.93,3.29,1,1.0,151.41
10.35,142.04,3.29,1,1.0,150.01
10.37,143.31,3.29,1,1.0,149.0
10.39,142.5,3.29,1,1.0,148.03
10.41,143.77,3.29,1,1.0,147.39
10.43,142.07,3.29,1,1.0,146.59
10.45,141.2,3.29,1,1.0,145.78
10.47,142.53,3.29,1,1.0,145.29
10.49,141.65,3.29,1,1.0,144.75
10.51,142.49,3.29,1,1.0,144.41
10.53,142.5,3.29,1,1.0,144.12
10.55,142.07,3.29,1,1.0,143.81
10.58,142.5,3.29,1,1.0,143.62
10.6,143.39,3.29,1,1.0,143.58
10.62,142.94,3.29,1,1.0,143.49
10.64,142.03,3.29,1,1.0,143.27
10.66,142.52,3.29,1,1.0,143.16
10.68,142.95,3.29,1,1.0,143.13
10.7,142.06,3.29,1,1.0,142.97
10.73,142.1,3.29,1,1.0,142.84
10.75,143.1,3.29,1,1.0,142.87
10.77,119.38,3.29,1,1.0,139.35
10.79,155.38,3.29,1,1.0,141.76
10.81,143.33,3.29,1,1.0,141.99
10.84,142.48,3.29,1,1.0,142.06
10.86,142.5,3.29,1,1.0,142.13
10.89,142.48,3.29,1,1.0,142.18
10.91,0.0,3.29,1,1.0,120.85
10.93,143.35,3.29,1,1.0,124.23
10.95,144.58,3.29,1,1.0,127.28
10.97,141.63,3.29,1,1.0,129.43
10.99,141.6,3.29,1,1.0,131.26
11.01,142.48,3.29,1,1.0,132.94
11.03,141.88,3.29,1,1.0,134.28
11.06,142.48,3.29,1,1.0,135.51
11.08,142.45,3.29,1,1.0,136.55
11.1,142.49,3.29,1,1.0,137.44
11.12,142.47,3.29,1,1.0,138.2
11.14,142.05,3.29,1,1.0,138.77
11.17,165.17,3.29,1,1.0,142.73
11.19,142.47,3.29,1,1.0,142.69
11.21,143.36,3.29,1,1.0,142.79
11.23,143.34,3.29,1,1.0,142.88
11.25,97.44,3.29,1,1.0,136.06
11.27,143.35,3.29,1,1.0,137.15
